sample_id,user_post,golden_response,model_response,token_num,loss,ppl
29,like an outcast,"I am sure if it was a major problem when you brought it up one of them would have spoke up, I would try not to worry to much over that and focus more on finding a job.",I can understand that. I would suggest trying to have some sort of conversation with them about it.,41,2.965609481,19.40652754
29,Okay. Thanks,Sometimes when i have to much free time on my hands i start to feel the same but when i find away to fill the time i no longer feel useless.,I understand how you feel. I have been in this situation myself and I understand how it can be hard to find a job for someone who is not financially secure.,33,3.118415139,22.6105167
29,Sometimes when i have to much free time on my hands i start to feel the same but when i find away to fill the time i no longer feel useless.,"No problem, I hope you feel better soon!","If you feel that way, i think you should take the time to try to get a new job. You should try to take time to look for a job that you can find that you enjoy and that you like",11,1.376466751,3.960882093
29,"Cause at this point, I think I'm going to lose it",Maybe they are talking about ways they could help you out but do not want to speak about it in front of you as to not make you feel like a charity case or worse about your situation.,Do you have a job or do you have some sort of gift to give to your friends?,40,3.075201225,21.65423885
30,I am feeling very sad,I am very sorry to hear that. What are you sad about?,I'm sorry to hear that. What are you doing today? Are you feeling sad or anxious?,15,1.064061737,2.898118511
30,My partner of 9 months cheated on me.,Oh wow that is really rough. Do you think you might be able to work it out or is it over permanently?,That's so hard. What's going on?,25,2.107794189,8.230067279
30,It is over permanently...,Maybe it is for the best - I have been cheated on before and although it hurt at the time it turned out to be the best favour he could have done me.,I can understand that. Have you spoken to your partner about this?,35,3.053723363,21.19411105
30,Maybe is it for the best now that I think about it.,Sounds like you're definitely well off out of that one!!,I think it is a good thing that you are not in a relationship with her.,13,3.642458402,38.18559698
30,Yeah I just miss having someone there for me.,All you need now is to give yourself some TLC.. treat yourself to something nice and go easy on yourself.,"Well, I think you should go for it and take care of yourself. I know you will be fine.",24,2.967651367,19.44619395
30,What is TLC,There will be someone else. I never thought I'd find anyone else but I did and we've been together ten years ago now!,TLC is the name of the movie that made you feel that way.,28,3.19124249,24.31862434
30,There will be someone else. I never thought I'd find anyone else but I did and we've been together ten years ago now!,Tender Loving Care :) Means be good to yourself,I can understand that you are really close to someone. It's been a pleasure meeting.,11,5.853003762,348.278958
30,Ok yeah your story is very inspirational to me. Maybe this was needed in order to find the right person,Is there anything you can do to distract yourself right now? Plan a holiday or take a night class or something?,No worries! You seem very optimistic and I hope you find someone soon.,24,2.813772202,16.6726925
30,I am now doing mturk to get my mind off of it to make some extra money,Save up what you make and buy yourself something nice?,"Sounds great, I can't stress about it at all.",12,3.599247297,36.5706972
30,Do you have any tips onto how I can make more money/,There is some very lucrative stuff out there :). Take what we are doing right now for instance.,"No problem, I am sure you will do great",21,3.72946385,41.65676789
30,but I guess it ads up,"beats flipping burgers ;). So, what are you going to do to get yourself back onto the dating market?",I'm sure you can find something else to do for you!,24,3.809339841,45.12064224
